"ID_codref","Methods","Latitude_y","Longitude_x","Year_start","Year_finish","Municipality","State","Habitat","Olsoneconame","OlsonG200r","Ribeirovegtype","BSRs","Altitude","Annual_rainfall","Annual_temperature","replicate","Ochre-breasted Foliage-gleaner","White-throated Spadebill","White-shouldered Fire-eye","Greenish Schiffornis","Rufous-breasted Leaftosser","Rufous-capped Spinetail","Buff-browed Foliage-gleaner","Ruby-crowned Tanager","Variable Antshrike","Black-goggled Tanager","White-necked Thrush","Rufous-bellied Thrush","White-throated Woodcreeper","Short-tailed Antthrush","Blue Manakin","Rufous Gnateater","Planalto Woodcreeper","Ochre-rumped Antbird","Plain Antvireo","Chestnut-bellied Euphonia","Red-crowned Ant Tanager","Euler's Flycatcher","Golden-crowned Warbler","Sepia-capped Flycatcher","Sharp-tailed Streamcreeper","Whiskered Myiobius","Squamate Antbird","Star-throated Antwren","Serra do Mar Tyrant-Manakin","Atlantic Royal Flycatcher","White-rimmed Warbler","White-browed Foliage-gleaner","White-collared Foliage-gleaner","White-eyed Foliage-gleaner","Lesser Woodcreeper","Olivaceous Woodcreeper","Grey-hooded Attila","Giant Antshrike","Hooded Berryeater","Pale-browed Treehunter","Black-cheeked Gnateater","Plain-winged Woodcreeper","Olivaceous Elaenia","Rufous-capped Antthrush","Variegated Antpitta","Uniform Finch","Sharp-billed Treehunter","Pin-tailed Manakin","Scaled Woodcreeper","Grey-hooded Flycatcher","Swainson's Flycatcher","Olive-green Tanager","Black-capped Foliage-gleaner","Yellow-legged Thrush","Tanagers & Allies: Tangara cyanoptera","Plain Xenops","Grey-bellied Hawk","Barred Forest Falcon","Ruddy Quail-Dove","East Brazilian Pygmy Owl","Brazilian Ruby","Black Jacobin","Scale-throated Hermit","Violet-capped Woodnymph","Black-throated Trogon","Rufous-capped Motmot","White-spotted Woodpecker","Ferruginous Antbird","Brown-breasted Bamboo Tyrant","Saffron-billed Sparrow","Cinnamon-vented Piha","Eared Pygmy Tyrant","Crested Becard","Riverbank Warbler","Ovenbirds: Philydor rufum","Oustalet's Tyrannulet","White-tipped Dove","Hummingbirds: Amazilia versicolor","Planalto Hermit","Dusky-throated Hermit","Saw-billed Hermit","Crescent-chested Puffbird","Rusty-breasted Nunlet","Saffron Toucanet","Spot-billed Toucanet","Blond-crested Woodpecker","Grey-bellied Spinetail","Blacksmith Thrush","Golden-winged Cacique","Southern Beardless Tyrannulet","Rufous-browed Peppershrike","Rufous-backed Antvireo","Sharpbill","Mottle-cheeked Tyrannulet","Fawn-breasted Tanager","Bare-throated Bellbird","Red-necked Tanager","Brassy-breasted Tanager","Pale-breasted Thrush","Brown Tinamou","White-throated Hummingbird","Surucua Trogon","Green-billed Toucan","Black-billed Scythebill","Streaked Xenops","Black-tailed Tityra","Streaked Flycatcher","Diademed Tanager","Tanagers & Allies: Tangara ornata","Tanagers & Allies: Tiaris fuliginosus","Green-winged Saltator","Yellow-olive Flatbill","White-bearded Manakin","White-bibbed Antbird","Gilt-edged Tanager","Drab-breasted Bamboo Tyrant","Scaled Antbird","Plumbeous Antvireo","White-winged Becard","Great Kiskadee","Black-throated Grosbeak","Spix's Spinetail","Tanagers & Allies: Tangara sayaca","Creamy-bellied Thrush","Chivi Vireo","Blue-black Grassquit","Fuscous Flycatcher","Bananaquit","Chestnut-vented Conebill","Roadside Hawk","Ruddy Ground Dove","Scaled Dove","Grey-fronted Dove","Cobalt-rumped Parrotlet","Squirrel Cuckoo","Smooth-billed Ani","Striped Cuckoo","Glittering-bellied Emerald","Hummingbirds: Amazilia lactea","White-wedged Piculet","Campo Flicker","Green-barred Woodpecker","Lineated Woodpecker","Little Woodpecker","Narrow-billed Woodcreeper","Pale-breasted Spinetail","Barred Antshrike","Tropical Kingbird","Greenish Elaenia","Yellow-bellied Elaenia","White-crested Tyrannulet","Bran-colored Flycatcher","Yellow-browed Tyrant","Blue-billed Black Tyrant","Brown-crested Flycatcher","Variegated Flycatcher","Wrens: Troglodytes musculus","Chalk-browed Mockingbird","Orange-headed Tanager","Silver-beaked Tanager","Violaceous Euphonia","Tanagers & Allies: Tangara cayana","Rufous-collared Sparrow","Double-collared Seedeater","Red Pileated Finch","Shiny Cowbird","Blue Dacnis","Highland Elaenia","Nightjars: Podager nacunda","Pauraque","Tropical Screech Owl","Blue-chinned Sapphire","Helmeted Manakin","Boat-billed Flycatcher","Masked Yellowthroat","Cinnamon Tanager","Grassland Sparrow","Rufous Casiornis","Hangnest Tody-Tyrant","Pearly-vented Tody-Tyrant","Tyrant Flycatchers, Calyptura: Phylloscartes eximius","Planalto Tyrannulet","Plush-crested Jay","Ochre-faced Tody-Flycatcher","Green-crowned Plovercrest","White-barred Piculet","Grey-crowned Flatbill","Rufous-crowned Greenlet","Green Kingfisher","Small-billed Elaenia","Plain-crested Elaenia","Hummingbirds: Amazilia fimbriata","Red-rumped Cacique","Tanagers & Allies: Tangara palmarum","Tanagers & Allies: Ramphocelus bresilius","Tanagers & Allies: Lanio cristatus","Buff-throated Saltator","Brazilian Laniisoma","Kinglet Manakin","Ochre-bellied Flycatcher","Orange-bellied Euphonia","Tataupa Tinamou","Blue Ground Dove","Reddish Hermit","Rufous-throated Sapphire","Hummingbirds: Hylocharis cyanus","Rufous-breasted Hermit","Rufous-tailed Jacamar","Ochre-lored Flatbill","Long-billed Wren","Yellow-backed Tanager","White-flanked Antwren","Unicolored Antwren","Eye-ringed Tody-Tyrant","Yellow-eared Woodpecker","American Pygmy Kingfisher","Southern Antpipit","Moustached Wren","Ochre-collared Piculet","Tropical Parula","Orange-eyed Thornbird","Serra Antwren","Tufted Antshrike","Pectoral Sparrow","Black-tailed Myiobius","Ultramarine Grosbeak","Minute Hermit","White-breasted Tapaculo","Hummingbirds: Aphantochroa cirrochloris","Flavescent Warbler","Rufous-capped Antshrike","Black-capped Antwren","Mouse-colored Tyrannulet","Yellow-bellied Seedeater","Yellow Tyrannulet","Large-headed Flatbill","Short-crested Flycatcher","Half-collared Sparrow","Southern Rough-winged Swallow","Swallow-tailed Hummingbird","White-vented Violetear","Amethyst Woodstar","Velvety Black Tyrant","Red Tanager","Large-tailed Antshrike","Blackish-blue Seedeater","Bahia Spinetail","Antbirds: Myrmoderus ruficaudus","Trilling Gnatwren","Slender Antbird","Planalto Slaty Antshrike","Grey Elaenia","Sooty-fronted Spinetail","Sooretama Slaty Antshrike","Salvadori's Antwren","Sao Paulo Tyrannulet","Red-legged Honeycreeper","Hooded Tanager","Manakins: Dixiphia pipra","Purple-throated Euphonia","Green-headed Tanager","Ferruginous Pygmy Owl","Cinereous Antshrike","Greenish Tyrannulet","Lined Seedeater","Chestnut-bellied Seed Finch","Lesser Nighthawk","Firewood-gatherer","Yellow-lored Tody-Flycatcher","Tawny-crowned Pygmy Tyrant","Eared Dove","Dark-billed Cuckoo","Small-billed Tinamou","Blue-black Grosbeak","Saffron Finch","Grass Wren","Guira Tanager","Rufous Hornero","White-headed Marsh Tyrant","Unicolored Blackbird","Great Antshrike","Chopi Blackbird","Dusky-tailed Antbird","Buff-throated Warbling Finch","Chestnut-crowned Foliage-gleaner","Yellow-chinned Spinetail","Araucaria Tit-Spinetail","Black-throated Mango","Pale-crested Woodpecker","Yellow-billed Cuckoo","Tropical Pewee","Grey Pileated Finch","Green-tailed Jacamar","Lemon-chested Greenlet","Rusty-margined Flycatcher","Social Flycatcher","Chestnut-backed Antshrike","Rufous Nightjar","Masked Water Tyrant","Band-tailed Hornero","Tanagers & Allies: Tangara peruviana","White-striped Warbler","Grey-headed Tanager","Ochre-cheeked Spinetail","Buff-breasted Wren","Red-ruffed Fruitcrow","Mouse-colored Tapaculo","Cryptic Antthrush","Russet-winged Spadebill","Spot-winged Wood Quail","Spot-backed Antshrike","Veery","Green-and-rufous Kingfisher","Green Honeycreeper","Pavonine Cuckoo","Rufous-thighed Kite","Scissor-tailed Nightjar","Piratic Flycatcher","Restinga Tyrannulet","Sibilant Sirystes","Tanagers & Allies: Tangara preciosa","Black-crowned Tityra","Fork-tailed Flycatcher","Violaceous Quail-Dove","Spot-breasted Antvireo","Red-billed Scythebill","Canebrake Groundcreeper","Wied's Tyrant-Manakin","Amazonian Motmot","Band-tailed Manakin","Grey-eyed Greenlet","Black-bellied Antwren","Undulated Tinamou","Black-fronted Nunbird","Blue-crowned Trogon","Golden-tailed Parrotlet","Southern White-fringed Antwren","Straight-billed Woodcreeper","Red-headed Manakin","Blue-backed Manakin","Green-backed Becard","White-lored Tyrannulet","Variable Oriole","Olivaceous Flatbill","Mottled Piculet","Yellow-browed Woodpecker","Scalloped Woodcreeper","Olive Spinetail","Pallid Spinetail","Chestnut-crowned Becard","Tyrant Flycatchers, Calyptura: Elaenia sp.","Dusky-capped Flycatcher","Shear-tailed Grey Tyrant","Thick-billed Saltator","Tanagers & Allies: Poospiza thoracica","Grey-throated Warbling Finch","Hooded Siskin","Glaucous-blue Grosbeak","Rusty-backed Spinetail","Chestnut-eared Aracari","Rusty-margined Guan","Gilded Sapphire","Rusty-backed Antwren","Plain-brown Woodcreeper","Hook-billed Hermit","Ovenbirds: Glyphorhynchus spirurus","Hummingbirds: Phaethornis margarettae","Buff-throated Woodcreeper","Screaming Piha","Band-tailed Antwren","Brown-winged Schiffornis","Golden-spangled Piculet","Amazonian Grosbeak","Long-tailed Woodcreeper","White-chinned Woodcreeper","Hoffmanns's Woodcreeper","White-necked Jacobin","Amazonian Pygmy Owl","White-eyed Stipplethroat","East Amazonian Fire-eye","Cinnamon Attila","Blackish Antbird","Blue-necked Jacamar","Tawny-crowned Greenlet","Black-tailed Leaftosser","Ovenbirds: Sclerurus macconnelli","Para Foliage-gleaner","Banded Antbird","Rufous-necked Puffbird","Spot-throated Woodcreeper","Bright-rumped Attila","Chestnut-belted Gnateater","Hummingbirds: Heliodoxa rubricauda","Plain-breasted Ground Dove","Picui Ground Dove","Lesser Elaenia","Wedge-tailed Grass Finch","Stripe-breasted Starthroat","Cattle Tyrant","Tropical Mockingbird","White-tailed Goldenthroat","Brown-chested Martin","Black-faced Tanager","Dubois's Seedeater","Copper Seedeater","Rusty-collared Seedeater","Tanagers & Allies: Tangara brasiliensis","Common Tody-Flycatcher","Yellow-rumped Cacique","Black-capped Becard","Red-stained Woodpecker","Hummingbirds: Amazilia leucogaster","Caatinga Puffbird","Spotted Piculet","Fringe-backed Fire-eye","Greyish Baywing","Red-crested Cardinal","House Sparrow","Masked Gnatcatcher","Black-and-rufous Warbling Finch","Tanagers & Allies: Pipraeidea bonariensis","Turquoise-fronted Amazon","Orange-winged Amazon","Red-and-green Macaw","Grey-cowled Wood Rail","Limpkin","Peach-fronted Parakeet","White-eyed Parakeet","Yellow-chevroned Parakeet","Nightjars: Hydropsalis parvula","Red-legged Seriema","Turkey Vulture","Magpie Tanager","Long-tailed Tyrant","Pale-vented Pigeon","Picazuro Pigeon","Black Vulture","Greater Ani","Black-capped Donacobius","Swallow-tailed Kite","White-tailed Kite","Giant Snipe","Guira Cuckoo","Laughing Falcon","Rufous-margined Antwren","Plumbeous Kite","Short-tailed Nighthawk","White Woodpecker","Yellow-fronted Woodpecker","Collared Forest Falcon","Yellow-headed Caracara","Buff-bellied Puffbird","Spotted Nothura","Common Potoo","Ocellated Poorwill","Scaly-headed Parrot","Wing-barred Piprites","Crested Caracara","Maroon-bellied Parakeet","Toco Toucan","Red-winged Tinamou","King Vulture","Whistling Heron","Solitary Tinamou","Southern Lapwing","Slaty-breasted Wood Rail","Plain Parakeet","Dusky-legged Guan","Bahia Antwren","Swallow Tanager","Rufous-headed Tanager","Brazilian Teal","Robust Woodpecker","Blue-naped Chlorophonia","Brown Tanager","Plumbeous Pigeon","Grey-capped Tyrannulet","Temminck's Seedeater","Tyrant Flycatchers, Calyptura: Tyranniscus burmeisteri","Rails, Crakes & Coots: Aramides sp.","Great Egret","Burrowing Owl","Sick's Swift","Rock Dove","Curl-crested Jay","Common Waxbill","Aplomado Falcon","Streamer-tailed Tyrant","Pigeons, Doves: Leptotila sp.","Ringed Kingfisher","Green Ibis","Tyrant Flycatchers, Calyptura: Myiarchus sp.","Ash-throated Crake","Blue-and-white Swallow","Scarlet Flycatcher","Buffy-fronted Seedeater","Buff-necked Ibis","Tyrant Flycatchers, Calyptura: Xolmis cinereus","Hummingbirds: Amazilia sp.","Thrushes: Turdus sp.","Chachalacas, Curassows, Guans: Aburria jacutinga","Rufous-tailed Antbird","Antpittas: Hylopezus nattereri","Slaty Bristlefront","Woodpeckers: Picumnus sp.","Green-backed Trogon","Pigeons, Doves: Patagioenas cayannensis","Common Gallinule","Rufous-tailed Attila","Blue-bellied Parrot","Short-tailed Hawk","Golden-green Woodpecker","Bare-faced Curassow","Spectacled Owl","Tawny-browed Owl","Rusty-barred Owl","Creamy-bellied Gnatcatcher","Finches, Euphonias: Euphonia cyanocephala","Crimson-crested Woodpecker","Black-necked Aracari","Spotted Bamboowren","Pileated Parrot","Sun Parakeet","Scaled Pigeon","Mottled Owl","White-rumped Hawk","Grey-lined Hawk","Vinaceous-breasted Amazon","Green-chinned Euphonia","White-bearded Antshrike","Striolated Tit-Spinetail","Azure Jay","Rufous-tailed Antthrush","White-tailed Hawk","Kites, Hawks, Eagles: Heterospizias meridionalis","Blackish Rail","Crested Black Tyrant","Orange-breasted Thornbird","Rufous-fronted Thornbird","Large Elaenia","Golden-capped Parakeet","Blue-winged Macaw","White-eared Puffbird","White-winged Swallow","Cliff Flycatcher","Grey-headed Kite","Crested Oropendola","White-collared Swift","Rufescent Tiger Heron","American Kestrel","Solitary Sandpiper","American Barn Owl","Neotropical Palm Swift","Grey-breasted Martin","Hummingbirds: Melanotrochilus fuscus","Chestnut-capped Blackbird","White-bellied Seedeater","Little Tinamou","Brazilian Tinamou","Red-shouldered Macaw","Woodpeckers: Picumnus pernambucensis","White-shouldered Antshrike","Antbirds: Pyriglena pernambucensis","Ovenbirds: Dendrocincla taunayi","White-bellied Tody-Tyrant","Forest Elaenia","Tropical Gnatcatcher","Yellow-green Grosbeak","Wood Stork","Roseate Spoonbill","Amazon Kingfisher","Helmeted Woodpecker","Long-billed Starthroat","Yellow-rumped Marshbird","Grassland Yellow Finch","Great Horned Owl","White-rumped Swallow","Crane Hawk","White-naped Jay","White-rumped Tanager","Horned Sungem","Collared Crescentchest","Sharp-tailed Grass Tyrant","Tawny-headed Swallow","Stripe-tailed Yellow Finch","Black-masked Finch","Ovenbirds: Synallaxis sp.","White-rumped Monjita","Black-throated Saltator","Rufous-winged Antshrike","White-throated Kingbird","Trogons: Trogon sp.","Swallow-winged Puffbird","Capped Heron","Blue-and-yellow Macaw","Crowned Slaty Flycatcher","Bearded Tachuri","Lesser Grass Finch","Pearly-bellied Seedeater","Horned Screamer","Ocellated Crake","White-faced Whistling Duck","Cocoi Heron","Snowy Egret","Uniform Crake","Wattled Jacana","Yellowish Pipit","Coal-crested Finch","Black-headed Berryeater","Channel-billed Toucan","Yellow-legged Tinamou","Brown-backed Parrotlet","Tiny Hawk","Black Hawk-Eagle","Hook-billed Kite","Ochre-marked Parakeet","White-eared Parakeet","Blue-headed Parrot","Red-browed Amazon","Southern Mealy Amazon","Woodpeckers: Piculus polyzonus","Greyish Mourner","White-winged Cotinga","Thrush-like Wren","Cocoa Thrush","Bat Falcon","Mantled Hawk","Bay-ringed Tyrannulet","Streak-capped Antwren","Yellow-throated Woodpecker","Fork-tailed Tody-Tyrant","Cryptic Forest Falcon","Woodpeckers: Picumnus fulvescens","Lettered Aracari","Long-tailed Woodnymph","Slender-footed Tyrannulet","Bicolored Hawk","Caatinga Parakeet","Narrow-billed Antwren","White-browed Antpitta","Henna-capped Foliage-gleaner","Tanagers & Allies: Tachyphonus sp.","Masked Duck","Least Grebe","Cormorants, Shags: Nannopterum brasilianus","Striated Heron","Western Cattle Egret","Lesser Yellow-headed Vulture","Western Osprey","Snail Kite","Rails, Crakes & Coots: Porphyrio martinicus","Oropendolas, Orioles, Blackbirds: Sturnella superciliaris","Chimango Caracara","Magnificent Frigatebird","Pearly-breasted Cuckoo","Rufous-sided Crake","Nightjars: Hydropsalis forcipata","Grey-rumped Swift","Cuckoos: Micrococcyx cinereus","Bertoni's Antbird","Sharp-shinned Hawk","Ruby-topaz Hummingbird","Black-and-white Hawk-Eagle","Ringed Woodpecker","Kites, Hawks, Eagles: Amadonastur lacernulatus","Variegated Tinamou","East Brazilian Chachalaca","Red-billed Curassow","Harpy Eagle","Campo Troupial","Rufous-vented Ground Cuckoo","White-fronted Nunbird","Speckled Chachalaca","Pink-legged Graveteiro","Muscovy Duck","Fasciated Tiger Heron","Ornate Hawk-Eagle","Sooty Swift","Lesser Swallow-tailed Swift","Festive Coquette","Swallow-tailed Cotinga","White Hawk","Monk Parakeet","Black-banded Woodcreeper","Purplish Jay","Pheasant Cuckoo","Chilean Elaenia","Three-striped Flycatcher","Zone-tailed Hawk","African & New World Parrots: Pionus reichenowi","Willis's Antbird","Bearded Bellbird","Seven-colored Tanager","Jandaya Parakeet","Band-rumped Swift","Ovenbirds: Xiphorhynchus picus","Ceara Gnateater","Pinto's Spinetail","Ceara Woodcreeper","Rails, Crakes & Coots: Laterallus viridis","Grey-headed Spinetail","Pernambuco Foliage-gleaner","Orange-bellied Antwren","Tyrant Flycatchers, Calyptura: Phylloscartes cecilliae","Oropendolas, Orioles, Blackbirds: Procacicus solitarius","Pearl Kite","Chestnut-fronted Macaw","Blue-crowned Parakeet","Brown Jacamar","Spotted Puffbird","Mato Grosso Antbird","Sunbittern","Bare-faced Ibis","Azure Gallinule","South American Snipe","Upland Sandpiper","African & New World Parrots: Orthopsittaca manilata","Stripe-necked Tody-Tyrant","Ash-throated Casiornis","Giant Cowbird","Nightjars: Nannochordeiles pusillus","Barn Swallow","Great Black Hawk","Scarlet-throated Tanager","Screaming Cowbird","Anhinga","Sungrebe","Spotted Sandpiper","Red-throated Caracara","Plovers: Vanellus cayanus","White-rumped Sandpiper","Large-billed Tern","Yellow-billed Tern","Black Skimmer","Lesser Kiskadee","Black-collared Swallow","Biscutate Swift","White-thighed Swallow","Black-capped Screech Owl","Black-crowned Night Heron","Black-bellied Whistling Duck","Great Dusky Swift","Jabiru","Black-collared Hawk"
"4","Mist net",-24.269166,-48.415555,1999,2000,"IPORANGA","SP","Secondary forest","Alto Parana Atlantic forests","Atlantic Forests","Areas de Tensao Ecologica","Florestas de Interior",941,207,21.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76","Mist net",-24.304722,-48.364722,1999,2000,"ELDORADO","SP","Forest","Alto Parana Atlantic forests","Atlantic Forests","Areas de Tensao Ecologica","Florestas de Interior",915,208,21.3,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77","Mist net",-24.316666,-48.416666,2000,2001,"IPORANGA","SP","Forest","Alto Parana Atlantic forests","Atlantic Forests","Areas de Tensao Ecologica","Florestas de Interior",910,204,22.2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
