"Longitude_x","Latitude_y","ID_codref","Methods","Year_start","Year_finish","Municipality","State","Habitat","Olsoneconame","OlsonG200r","Ribeirovegtype","BSRs","Altitude","Annual_rainfall","Annual_temperature","replicate","Aburria.jacutinga","Accipiter.bicolor","Accipiter.poliogaster","Accipiter.striatus","Accipiter.superciliosus","Acrobatornis.fonsecai","Actitis.macularius","Agelaioides.badius","Agelasticus.cyanopus","Alopochelidon.fucata","Amadonastur.lacernulatus","Amaurolimnas.concolor","Amaurospiza.moesta","Amazilia.fimbriata","Amazilia.lactea","Amazilia.leucogaster","Amazilia.sp.","Amazilia.versicolor","Amazona.aestiva","Amazona.amazonica","Amazona.farinosa","Amazona.rhodocorytha","Amazona.vinacea","Amazonetta.brasiliensis","Ammodramus.humeralis","Anabacerthia.amaurotis","Anabacerthia.lichtensteini","Anabazenops.fuscus","Anhima.cornuta","Anhinga.anhinga","Anthracothorax.nigricollis","Anthus.lutescens","Antilophia.galeata","Antrostomus.rufus","Anumbius.annumbi","Aphantochroa.cirrochloris","Ara.ararauna","Ara.chloropterus","Ara.severus","Aramides.cajaneus","Aramides.saracura","Aramides.sp.","Aramus.guarauna","Aratinga.auricapillus","Aratinga.jandaya","Aratinga.solstitialis","Ardea.alba","Ardea.cocoi","Arremon.flavirostris","Arremon.semitorquatus","Arremon.taciturnus","Arundinicola.leucocephala","Athene.cunicularia","Atticora.tibialis","Attila.cinnamomeus","Attila.phoenicurus","Attila.rufus","Attila.spadiceus","Automolus.lammi","Automolus.leucophthalmus","Automolus.paraensis","Automolus.rufipileatus","Bartramia.longicauda","Baryphthengus.ruficapillus","Basileuterus.culicivorus","Batara.cinerea","Biatas.nigropectus","Brachygalba.lugubris","Brotogeris.chiriri","Brotogeris.tirica","Bubo.virginianus","Bubulcus.ibis","Bucco.tamatia","Busarellus.nigricollis","Buteo.albonotatus","Buteo.brachyurus","Buteo.nitidus","Buteogallus.urubitinga","Butorides.striata","Cacicus.cela","Cacicus.chrysopterus","Cacicus.haemorrhous","Cairina.moschata","Calidris.fuscicollis","Calliphlox.amethystina","Campephilus.melanoleucos","Campephilus.robustus","Camptostoma.obsoletum","Campylorhamphus.falcularius","Campylorhamphus.trochilirostris","Campylorhynchus.turdinus","Cantorchilus.leucotis","Cantorchilus.longirostris","Capsiempis.flaveola","Caracara.plancus","Cariama.cristata","Carpornis.cucullata","Carpornis.melanocephala","Caryothraustes.canadensis","Casiornis.fuscus","Casiornis.rufus","Cathartes.aura","Cathartes.burrovianus","Catharus.fuscescens","Celeus.flavescens","Celeus.galeatus","Celeus.lugubris","Celeus.torquatus","Ceratopipra.rubrocapilla","Cercomacra.melanaria","Cercomacroides.laeta","Cercomacroides.nigrescens","Certhiasomus.stictolaemus","Certhiaxis.cinnamomeus","Chaetura.cinereiventris","Chaetura.meridionalis","Chaetura.spinicaudus","Chamaeza.campanisona","Chamaeza.meruloides","Chamaeza.ruficauda","Charitospiza.eucosma","Chelidoptera.tenebrosa","Chiroxiphia.caudata","Chiroxiphia.pareola","Chlorestes.notata","Chloroceryle.aenea","Chloroceryle.amazona","Chloroceryle.americana","Chloroceryle.inda","Chlorophanes.spiza","Chlorophonia.cyanea","Chlorostilbon.lucidus","Chondrohierax.uncinatus","Chordeiles.acutipennis","Chrysolampis.mosquitus","Chrysomus.ruficapillus","Cichlocolaptes.leucophrus","Cissopis.leverianus","Cistothorus.platensis","Claravis.pretiosa","Clibanornis.dendrocolaptoides","Clibanornis.rectirostris","Clytolaema.rubricauda","Cnemotriccus.fuscatus","Coccyzus.americanus","Coccyzus.euleri","Coccyzus.melacoryphus","Coereba.flaveola","Colaptes.campestris","Colaptes.melanochloros","Colibri.serrirostris","Colonia.colonus","Columba.livia","Columbina.minuta","Columbina.picui","Columbina.squammata","Columbina.talpacoti","Compsothraupis.loricata","Conirostrum.speciosum","Conopias.trivirgatus","Conopophaga.aurita","Conopophaga.cearae","Conopophaga.lineata","Conopophaga.melanops","Contopus.cinereus","Coragyps.atratus","Coryphaspiza.melanotis","Coryphospingus.cucullatus","Coryphospingus.pileatus","Corythopis.delalandi","Cranioleuca.obsoleta","Cranioleuca.pallida","Cranioleuca.semicinerea","Cranioleuca.vulpina","Crax.blumenbachii","Crax.fasciolata","Crotophaga.ani","Crotophaga.major","Crypturellus.noctivagus","Crypturellus.obsoletus","Crypturellus.parvirostris","Crypturellus.soui","Crypturellus.strigulosus","Crypturellus.tataupa","Crypturellus.undulatus","Crypturellus.variegatus","Culicivora.caudacuta","Cyanerpes.cyaneus","Cyanocorax.caeruleus","Cyanocorax.chrysops","Cyanocorax.cristatellus","Cyanocorax.cyanomelas","Cyanocorax.cyanopogon","Cyanoloxia.brissonii","Cyanoloxia.cyanoides","Cyanoloxia.glaucocaerulea","Cyanoloxia.rothschildii","Cyclarhis.gujanensis","Cypseloides.fumigatus","Cypseloides.senex","Cypsnagra.hirundinacea","Dacnis.cayana","Deconychura.longicauda","Dendrocincla.fuliginosa","Dendrocincla.merula","Dendrocincla.taunayi","Dendrocincla.turdina","Dendrocolaptes.hoffmannsi","Dendrocolaptes.picumnus","Dendrocolaptes.platyrostris","Dendrocygna.autumnalis","Dendrocygna.viduata","Dendroplex.picus","Dichrozona.cincta","Diopsittaca.nobilis","Dixiphia.pipra","Donacobius.atricapilla","Dromococcyx.pavoninus","Dromococcyx.phasianellus","Drymophila.ferruginea","Drymophila.genei","Drymophila.malura","Drymophila.ochropyga","Drymophila.rubricollis","Drymophila.squamata","Dryocopus.lineatus","Dysithamnus.mentalis","Dysithamnus.plumbeus","Dysithamnus.stictothorax","Dysithamnus.xanthopterus","Egretta.thula","Elaenia.chilensis","Elaenia.chiriquensis","Elaenia.cristata","Elaenia.flavogaster","Elaenia.mesoleuca","Elaenia.obscura","Elaenia.parvirostris","Elaenia.sp.","Elaenia.spectabilis","Elanoides.forficatus","Elanus.leucurus","Eleoscytalopus.indigoticus","Emberizoides.herbicola","Emberizoides.ypiranganus","Empidonomus.varius","Epinecrophylla.leucophthalma","Estrilda.astrild","Eucometis.penicillata","Eupetomena.macroura","Euphonia.chalybea","Euphonia.chlorotica","Euphonia.cyanocephala","Euphonia.pectoralis","Euphonia.violacea","Euphonia.xanthogaster","Eupsittula.aurea","Eupsittula.cactorum","Eurypyga.helias","Euscarthmus.meloryphus","Falco.femoralis","Falco.rufigularis","Falco.sparverius","Florisuga.fusca","Florisuga.mellivora","Fluvicola.nengeta","Formicarius.colma","Formicivora.grisea","Formicivora.iheringi","Formicivora.melanogaster","Formicivora.rufa","Formicivora.serrana","Forpus.xanthopterygius","Fregata.magnificens","Furnarius.figulus","Furnarius.rufus","Galbula.cyanicollis","Galbula.galbula","Galbula.ruficauda","Gallinago.paraguaiae","Gallinago.undulata","Gallinula.galeata","Gampsonyx.swainsonii","Geothlypis.aequinoctialis","Geotrygon.montana","Geotrygon.violacea","Geranoaetus.albicaudatus","Geranospiza.caerulescens","Glaucidium.brasilianum","Glaucidium.hardyi","Glaucidium.minutissimum","Glaucis.dohrnii","Glaucis.hirsutus","Glyphorhynchus.spirurus","Gnorimopsar.chopi","Grallaria.varia","Griseotyrannus.aurantioatrocristatus","Gubernetes.yetapa","Guira.guira","Habia.rubica","Haplospiza.unicolor","Harpagus.diodon","Harpia.harpyja","Heliactin.bilophus","Heliobletus.contaminatus","Heliodoxa.rubricauda","Heliomaster.longirostris","Heliomaster.squamosus","Heliornis.fulica","Hemithraupis.flavicollis","Hemithraupis.guira","Hemithraupis.ruficapilla","Hemitriccus.diops","Hemitriccus.furcatus","Hemitriccus.griseipectus","Hemitriccus.margaritaceiventer","Hemitriccus.nidipendulus","Hemitriccus.obsoletus","Hemitriccus.orbitatus","Hemitriccus.striaticollis","Herpetotheres.cachinnans","Herpsilochmus.atricapillus","Herpsilochmus.pileatus","Herpsilochmus.rufimarginatus","Heterospizias.meridionalis","Hirundinea.ferruginea","Hirundo.rustica","Hydropsalis.forcipata","Hydropsalis.parvula","Hydropsalis.torquata","Hylocharis.chrysura","Hylocharis.cyanus","Hylocharis.sapphirina","Hylopezus.nattereri","Hylopezus.ochroleucus","Hylophilus.amaurocephalus","Hylophilus.poicilotis","Hylophilus.thoracicus","Hypoedaleus.guttatus","Ibycter.americanus","Icterus.jamacaii","Icterus.pyrrhopterus","Ictinia.plumbea","Ilicura.militaris","Jabiru.mycteria","Jacana.jacana","Knipolegus.cyanirostris","Knipolegus.lophotes","Knipolegus.nigerrimus","Laniisoma.elegans","Lanio.cristatus","Laterallus.melanophaius","Laterallus.viridis","Lathrotriccus.euleri","Legatus.leucophaius","Lepidocolaptes.angustirostris","Lepidocolaptes.falcinellus","Lepidocolaptes.squamatus","Leptasthenura.setaria","Leptasthenura.striolata","Leptodon.cayanensis","Leptopogon.amaurocephalus","Leptotila.rufaxilla","Leptotila.sp.","Leptotila.verreauxi","Leucochloris.albicollis","Lipaugus.lanioides","Lipaugus.vociferans","Lochmias.nematura","Lophornis.chalybeus","Lurocalis.semitorquatus","Machaeropterus.regulus","Machetornis.rixosa","Mackenziaena.leachii","Mackenziaena.severa","Malacoptila.rufa","Malacoptila.striata","Manacus.manacus","Megaceryle.torquata","Megarynchus.pitangua","Megascops.atricapilla","Megascops.choliba","Melanerpes.candidus","Melanerpes.flavifrons","Melanopareia.torquata","Melanotrochilus.fuscus","Merulaxis.ater","Mesembrinibis.cayennensis","Micrastur.mintoni","Micrastur.ruficollis","Micrastur.semitorquatus","Micrococcyx.cinereus","Micropygia.schomburgkii","Microspingus.cabanisi","Microspingus.lateralis","Milvago.chimachima","Milvago.chimango","Mimus.gilvus","Mimus.saturninus","Mionectes.oleagineus","Mionectes.rufiventris","Molothrus.bonariensis","Molothrus.oryzivorus","Molothrus.rufoaxillaris","Momotus.momota","Monasa.morphoeus","Monasa.nigrifrons","Muscipipra.vetula","Mustelirallus.albicollis","Mycteria.americana","Myiarchus.ferox","Myiarchus.sp.","Myiarchus.swainsoni","Myiarchus.tuberculifer","Myiarchus.tyrannulus","Myiobius.atricaudus","Myiobius.barbatus","Myiodynastes.maculatus","Myiopagis.caniceps","Myiopagis.gaimardii","Myiopagis.viridicata","Myiophobus.fasciatus","Myiopsitta.monachus","Myiornis.auricularis","Myiothlypis.flaveola","Myiothlypis.leucoblephara","Myiothlypis.leucophrys","Myiothlypis.rivularis","Myiozetetes.cayanensis","Myiozetetes.similis","Myrmoderus.loricatus","Myrmoderus.ruficaudus","Myrmoderus.squamosus","Myrmotherula.axillaris","Myrmotherula.minor","Myrmotherula.unicolor","Myrmotherula.urosticta","Nannochordeiles.pusillus","Nannopterum.brasilianus","Nemosia.pileata","Neomorphus.geoffroyi","Neopelma.aurifrons","Neopelma.chrysolophum","Nomonyx.dominicus","Nonnula.rubecula","Notharchus.swainsoni","Nothura.maculosa","Nyctibius.griseus","Nycticorax.nycticorax","Nyctidromus.albicollis","Nyctiphrynus.ocellatus","Nystalus.chacuru","Nystalus.maculatus","Odontophorus.capueira","Onychorhynchus.swainsoni","Orchesticus.abeillei","Ornithion.inerme","Ortalis.araucuan","Ortalis.guttata","Orthogonys.chloricterus","Orthopsittaca.manilata","Oxyruncus.cristatus","Pachyramphus.castaneus","Pachyramphus.marginatus","Pachyramphus.polychopterus","Pachyramphus.validus","Pachyramphus.viridis","Pandion.haliaetus","Panyptila.cayennensis","Parabuteo.leucorrhous","Pardirallus.nigricans","Paroaria.coronata","Passer.domesticus","Patagioenas.cayannensis","Patagioenas.cayennensis","Patagioenas.picazuro","Patagioenas.plumbea","Patagioenas.speciosa","Penelope.obscura","Penelope.superciliaris","Phacellodomus.erythrophthalmus","Phacellodomus.ferrugineigula","Phacellodomus.rufifrons","Phaeomyias.murina","Phaethornis.eurynome","Phaethornis.idaliae","Phaethornis.margarettae","Phaethornis.pretrei","Phaethornis.ruber","Phaethornis.squalidus","Phaetusa.simplex","Pheugopedius.genibarbis","Phibalura.flavirostris","Philohydor.lictor","Philydor.atricapillus","Philydor.rufum","Phimosus.infuscatus","Phyllomyias.fasciatus","Phyllomyias.griseocapilla","Phyllomyias.virescens","Phylloscartes.cecilliae","Phylloscartes.eximius","Phylloscartes.kronei","Phylloscartes.oustaleti","Phylloscartes.paulista","Phylloscartes.sylviolus","Phylloscartes.ventralis","Piaya.cayana","Piculus.aurulentus","Piculus.chrysochloros","Piculus.flavigula","Piculus.polyzonus","Picumnus.albosquamatus","Picumnus.cirratus","Picumnus.exilis","Picumnus.fulvescens","Picumnus.nebulosus","Picumnus.pernambucensis","Picumnus.pygmaeus","Picumnus.sp.","Picumnus.temminckii","Pilherodius.pileatus","Pionopsitta.pileata","Pionus.maximiliani","Pionus.menstruus","Pionus.reichenowi","Pipra.fasciicauda","Pipraeidea.bonariensis","Pipraeidea.melanonota","Piprites.chloris","Piranga.flava","Pitangus.sulphuratus","Platalea.ajaja","Platyrinchus.leucoryphus","Platyrinchus.mystaceus","Podager.nacunda","Poecilotriccus.plumbeiceps","Polioptila.dumicola","Polioptila.lactea","Polioptila.plumbea","Polystictus.pectoralis","Polytmus.guainumbi","Poospiza.nigrorufa","Poospiza.thoracica","Porphyrio.flavirostris","Porphyrio.martinicus","Primolius.maracana","Procacicus.solitarius","Procnias.averano","Procnias.nudicollis","Progne.chalybea","Progne.tapera","Psarocolius.decumanus","Pseudastur.albicollis","Pseudastur.polionotus","Pseudoleistes.guirahuro","Psilorhamphus.guttatus","Psittacara.leucophthalmus","Pteroglossus.aracari","Pteroglossus.bailloni","Pteroglossus.castanotis","Pteroglossus.inscriptus","Pulsatrix.koeniswaldiana","Pulsatrix.perspicillata","Pygochelidon.cyanoleuca","Pygochelidon.melanoleuca","Pyriglena.atra","Pyriglena.leuconota","Pyriglena.leucoptera","Pyriglena.pernambucensis","Pyrocephalus.rubinus","Pyroderus.scutatus","Pyrrhura.cruentata","Pyrrhura.frontalis","Pyrrhura.leucotis","Ramphastos.dicolorus","Ramphastos.toco","Ramphastos.vitellinus","Ramphocaenus.melanurus","Ramphocelus.bresilius","Ramphocelus.carbo","Ramphodon.naevius","Ramphotrigon.megacephalum","Rhopias.gularis","Rhopornis.ardesiacus","Rhynchocyclus.olivaceus","Rhynchotus.rufescens","Rhytipterna.simplex","Rostrhamus.sociabilis","Rupornis.magnirostris","Rynchops.niger","Saltator.fuliginosus","Saltator.maxillosus","Saltator.maximus","Saltator.similis","Saltatricula.atricollis","Sarcoramphus.papa","Satrapa.icterophrys","Schiffornis.turdina","Schiffornis.virescens","Schistochlamys.melanopis","Schistochlamys.ruficapillus","Sclerurus.caudacutus","Sclerurus.macconnelli","Sclerurus.scansor","Scytalopus.speluncae","Selenidera.maculirostris","Serpophaga.subcristata","Setophaga.pitiayumi","Sicalis.citrina","Sicalis.flaveola","Sicalis.luteola","Sirystes.sibilator","Sittasomus.griseicapillus","Spinus.magellanicus","Spizaetus.melanoleucus","Spizaetus.ornatus","Spizaetus.tyrannus","Sporophila.angolensis","Sporophila.ardesiaca","Sporophila.bouvreuil","Sporophila.caerulescens","Sporophila.collaris","Sporophila.falcirostris","Sporophila.frontalis","Sporophila.leucoptera","Sporophila.lineola","Sporophila.nigricollis","Sporophila.pileata","Stelgidopteryx.ruficollis","Stephanophorus.diadematus","Stephanoxis.lalandi","Sternula.superciliaris","Streptoprocne.biscutata","Streptoprocne.zonaris","Strix.hylophila","Strix.virgata","Sturnella.superciliaris","Synallaxis.albescens","Synallaxis.cinerascens","Synallaxis.cinerea","Synallaxis.frontalis","Synallaxis.infuscata","Synallaxis.ruficapilla","Synallaxis.scutata","Synallaxis.sp.","Synallaxis.spixi","Syndactyla.rufosuperciliata","Syrigma.sibilatrix","Tachornis.squamata","Tachybaptus.dominicus","Tachycineta.albiventer","Tachycineta.leucorrhoa","Tachyphonus.coronatus","Tachyphonus.sp.","Tangara.brasiliensis","Tangara.cayana","Tangara.cyanocephala","Tangara.cyanoptera","Tangara.cyanoventris","Tangara.desmaresti","Tangara.fastuosa","Tangara.ornata","Tangara.palmarum","Tangara.peruviana","Tangara.preciosa","Tangara.sayaca","Tangara.seledon","Tapera.naevia","Taraba.major","Terenura.maculata","Terenura.sicki","Tersina.viridis","Thalurania.glaucopis","Thalurania.watertonii","Thamnomanes.caesius","Thamnophilus.aethiops","Thamnophilus.ambiguus","Thamnophilus.caerulescens","Thamnophilus.doliatus","Thamnophilus.palliatus","Thamnophilus.pelzelni","Thamnophilus.ruficapillus","Thamnophilus.torquatus","Thectocercus.acuticaudatus","Theristicus.caudatus","Thlypopsis.sordida","Tiaris.fuliginosus","Tigrisoma.fasciatum","Tigrisoma.lineatum","Tinamus.solitarius","Tityra.cayana","Tityra.inquisitor","Todirostrum.cinereum","Todirostrum.poliocephalum","Tolmomyias.flaviventris","Tolmomyias.poliocephalus","Tolmomyias.sulphurescens","Touit.melanonotus","Touit.surdus","Trichothraupis.melanops","Triclaria.malachitacea","Tringa.solitaria","Troglodytes.musculus","Trogon.curucui","Trogon.rufus","Trogon.sp.","Trogon.surrucura","Trogon.viridis","Tunchiornis.ochraceiceps","Turdus.albicollis","Turdus.amaurochalinus","Turdus.flavipes","Turdus.fumigatus","Turdus.leucomelas","Turdus.rufiventris","Turdus.sp.","Turdus.subalaris","Tyranniscus.burmeisteri","Tyrannus.albogularis","Tyrannus.melancholicus","Tyrannus.savana","Tyto.furcata","Vanellus.cayanus","Vanellus.chilensis","Veniliornis.affinis","Veniliornis.maculifrons","Veniliornis.passerinus","Veniliornis.spilogaster","Vireo.chivi","Volatinia.jacarina","Xenops.minutus","Xenops.rutilans","Xiphocolaptes.albicollis","Xipholena.atropurpurea","Xiphorhynchus.atlanticus","Xiphorhynchus.fuscus","Xiphorhynchus.guttatus","Xiphorhynchus.picus","Xolmis.cinereus","Xolmis.velatus","Zenaida.auriculata","Zimmerius.gracilipes","Zonotrichia.capensis","name_biome","code_biome","year"
-48.415555,-24.269166,"4","Mist net",1999,2000,"IPORANGA","SP","Secondary forest","Alto Parana Atlantic forests","Atlantic Forests","Areas de Tensao Ecologica","Florestas de Interior",941,207,21.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Mata Atlântica",4,2019
-48.364722,-24.304722,"76","Mist net",1999,2000,"ELDORADO","SP","Forest","Alto Parana Atlantic forests","Atlantic Forests","Areas de Tensao Ecologica","Florestas de Interior",915,208,21.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,"Mata Atlântica",4,2019
-48.416666,-24.316666,"77","Mist net",2000,2001,"IPORANGA","SP","Forest","Alto Parana Atlantic forests","Atlantic Forests","Areas de Tensao Ecologica","Florestas de Interior",910,204,22.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Mata Atlântica",4,2019
